Type of wine,Name,Winery,Country,Region,Rating,NumberOfRatings,Year,Price,Rating Price Ratio,Rating category
White,Schiefer Riesling 2018,Van Volxem,Germany,Mosel,3.8,172,2018,9.72,0.3909465020576131,Medium
White,The First Lady Chardonnay 2019,Warwick,South Africa,Stellenbosch,3.7,172,2019,8.5,0.43529411764705883,Medium
White,Samas 2018,Punica,Italy,Isola dei Nuraghi,3.9,172,2018,11.89,0.3280067283431455,Medium
White,Sancerre Blanc 2019,Bernard Reverdy & Fils,France,Sancerre,3.8,172,2019,17.45,0.2177650429799427,Low
White,Mâcon-La Roche-Vineuse 2015,Château de la Greffière,France,Mâcon-La Roche-Vineuse,3.7,173,2015,9.6,0.3854166666666667,Medium
White,Vineyards Sauvignon Blanc 2019,Trapiche,Argentina,Mendoza,3.3,173,2019,5.25,0.6285714285714286,Excellent
White,Oak Cask Chardonnay 2019,Trapiche,Argentina,Mendoza,3.7,173,2019,7.36,0.5027173913043478,Medium
White,Sauvignon Blanc 2019,Protea,South Africa,Coastal Region,3.7,173,2019,8.95,0.41340782122905034,Medium
White,Piano Maltese Sicillane 2018,Tenuta Rapitalà,Italy,Terre Siciliane,3.7,173,2018,9.39,0.39403620873269435,Medium
White,Soave Classico 2016,Zenato,Italy,Soave,3.4,173,2016,5.74,0.5923344947735191,Medium
White,Sauvignon Blanc 2019,Los Vascos,Chile,Casablanca Valley,3.4,173,2019,10.45,0.3253588516746412,Medium
White,Bianco di Custoza 2016,Zenato,Italy,Bianco di Custoza,3.3,173,2016,6.58,0.5015197568389057,Medium
White,Max Reserva Sauvignon Blanc 2015,Errazuriz,Chile,Aconcagua Valley,3.7,173,2015,14.5,0.25517241379310346,Low
White,Collection Secrète White 2015,Mukhrani,Georgia,Kakheti,3.9,174,2015,23.45,0.16631130063965885,Low
White,Chardonnay 2019,Banrock Station,Australia,South Eastern Australia,3.8,174,2019,5.79,0.6563039723661485,Excellent
White,Tascante Carricante Sicilia Buonora 2013,Tasca d'Almerita,Italy,Terre Siciliane,3.6,174,2013,13.1,0.2748091603053435,Low
White,Pinot Bianco Moriz 2018,Tramin,Italy,Südtirol - Alto Adige,3.8,174,2018,11.51,0.3301476976542137,Medium
White,Terre di Valfredda Pinot Grigio 2017,Cà Montini,Italy,Trentino,3.8,174,2017,10.29,0.36929057337220605,Medium
White,Harmonie de Gascogne Blanc 2019,Domaine de Pellehaut,France,Côtes de Gascogne,3.9,175,2019,5.52,0.7065217391304348,Excellent
White,Collio Sauvignon 2018,Marco Felluga,Italy,Collio,3.7,175,2018,12.33,0.30008110300081103,Medium
White,Cellar Selection Sauvignon Blanc 2019,Kleine Zalze,South Africa,Western Cape,3.6,175,2019,8.5,0.4235294117647059,Medium
White,Sauvignon Blanc (Statue de Femme) 2018,Franschhoek Cellar,South Africa,Franschhoek,3.7,175,2018,6.95,0.5323741007194245,Medium
White,Chardonnay Reserva 2018,Veramonte,Chile,Casablanca Valley,3.7,175,2018,8.41,0.4399524375743163,Medium
White,Villa Angela Pecorino Offida 2018,Velenosi,Italy,Offida,3.8,175,2018,10.49,0.36224976167778833,Medium
White,Chablis 2018,Domaine Hamelin,France,Chablis,3.8,175,2018,15.8,0.24050632911392403,Low
White,Vieilles Vignes Chardonnay 2018,Moulin d'Argent,France,Val de Loire,3.7,176,2018,8.59,0.430733410942957,Medium
White,Alte Reben Riesling 2016,Dreissigacker,Germany,Rheinhessen,3.7,176,2016,13.99,0.2644746247319514,Low
White,Alte Reben Riesling 2017,Van Volxem,Germany,Mosel,4.1,176,2017,17.7,0.23163841807909605,Low
White,Puglia I Muri Bianco 2018,Vigneti del Salento,Italy,Puglia,3.8,176,2018,6.95,0.5467625899280575,Medium
White,Adobe Sauvignon Blanc (Reserva) 2019,Emiliana,Chile,Casablanca Valley,3.8,176,2019,8.45,0.44970414201183434,Medium
White,Graue Freyheit 2017,Heinrich,Austria,Neusiedlersee,4.0,176,2017,29.0,0.13793103448275862,Low
White,Côté Chardonnay - Sauvignon 2018,Domaine du Tariquet,France,Gascogne,3.9,176,2018,8.95,0.4357541899441341,Medium
White,Riesling Alsace Sélection de Vieilles Vignes 2016,Trimbach,France,Alsace,3.9,176,2016,26.18,0.1489686783804431,Low
White,Louis Mel Sauvignon Blanc 2017,Wente,United States,Livermore Valley,3.7,176,2017,12.23,0.30253475061324614,Medium
White,Rioja Viura 2018,Beronia,Spain,Rioja,3.6,176,2018,6.69,0.5381165919282511,Medium
White,Venezia Giulia Jurosa (Chardonnay) 2016,Lis Neris,Italy,Venezia Giulia,4.1,177,2016,31.18,0.13149454778704298,Low
White,Gran Viña Sol Chardonnay 2018,Torres,Spain,Penedès,3.5,177,2018,8.89,0.39370078740157477,Medium
White,Pecorino Castello Di Semivicoli 2018,Masciarelli,Italy,Abruzzo,3.9,177,2018,13.39,0.2912621359223301,Low
White,Garnacha Blanca 2018,La Picossa,Spain,Terra Alta,3.5,177,2018,8.92,0.3923766816143498,Medium
White,Verdejo 2018,The Tapas Wine Collection,Spain,Rueda,3.7,177,2018,7.53,0.4913678618857902,Medium
White,Molin Lugana 2018,Cà Maiol,Italy,Lugana,4.0,177,2018,14.8,0.27027027027027023,Low
White,Bourgogne Couvent Des Jacobins Blanc 2018,Louis Jadot,France,Bourgogne,3.9,177,2018,16.48,0.23665048543689318,Low
White,Unoaked Chardonnay 2019,Domaine Bousquet,Argentina,Tupungato,3.9,177,2019,7.32,0.5327868852459016,Medium
White,Eve Chardonnay 2017,Charles Smith,United States,Ancient Lakes of Columbia Valley,3.2,177,2017,13.16,0.24316109422492402,Low
White,Mâcon-Milly-Lamartine 2017,Les Héritiers du Comte Lafon,France,Mâcon-Milly-Lamartine,4.0,177,2017,20.9,0.19138755980861244,Low
White,Gewürztraminer 2019,St. Michael-Eppan,Italy,Südtirol - Alto Adige,3.9,177,2019,10.9,0.35779816513761464,Medium
White,Gavi Valentino 2018,La Scolca,Italy,Gavi,3.8,177,2018,10.9,0.34862385321100914,Medium
White,Venezia Giulia Lis 2015,Lis Neris,Italy,Venezia Giulia,4.1,178,2015,53.58,0.0765210899589399,Low
White,Viura - Chardonnay 2019,Terra Linda,Spain,Vino de España,3.7,178,2019,6.5,0.5692307692307692,Medium
White,Hensel Und Gretel White 2018,Schneider,Germany,Pfalz,4.1,178,2018,13.5,0.3037037037037037,Medium
White,Adrianna Vineyard White Bones Chardonnay 2016,Catena Zapata,Argentina,Mendoza,4.5,178,2016,86.95,0.051753881541115584,Low
White,Federspiel Riesling 2011,Nikolaihof,Austria,Wachau,3.9,178,2011,26.5,0.1471698113207547,Low
White,Mâcon-Villages 2015,Les Héritiers du Comte Lafon,France,Mâcon-Villages,3.8,178,2015,22.22,0.171017101710171,Low
White,Bernkasteler Badstube Riesling Kabinett 2011,Joh. Jos. Prüm,Germany,Bernkastel,3.9,178,2011,22.69,0.17188188629352136,Low
White,Collection Unique 2018,Uby,France,Côtes de Gascogne,3.9,179,2018,5.8,0.6724137931034483,Excellent
White,Graacher Himmelreich Riesling Kabinett 2018,Joh. Jos. Prüm,Germany,Graach,4.2,179,2018,21.21,0.19801980198019803,Low
White,Alta Colección Pinot Gris 2018,Bodega Piedra Negra,Argentina,Uco Valley,3.7,179,2018,8.99,0.41156840934371525,Medium
White,Terroir Series Sauvignon Blanc 2018,Brancott Estate,New Zealand,Marlborough,4.0,179,2018,9.99,0.40040040040040037,Medium
White,Quintaluna 2018,Ossian,Spain,Castilla y León,3.8,179,2018,13.48,0.28189910979228483,Low
White,Pinot Grigio 2018,Andrian,Italy,Südtirol - Alto Adige,4.1,180,2018,16.13,0.2541847489150651,Low
White,Altozano Verdejo - Sauvignon Blanc 2018,Finca Constancia,Spain,Castilla,3.4,180,2018,5.75,0.591304347826087,Medium
White,La Luciana Gavi 2018,Araldica,Italy,Gavi,3.7,180,2018,10.51,0.3520456707897241,Medium
White,Mineral Riesling Trocken 2015,Emrich-Schönleber,Germany,Nahe,3.9,181,2015,18.95,0.2058047493403694,Low
White,Riesling Réserve 2018,Lucien Albrecht,France,Alsace,3.9,181,2018,9.57,0.4075235109717868,Medium
White,Wehlener Klosterberg Pinot Blanc 2015,Markus Molitor,Germany,Mosel,4.2,182,2015,25.95,0.16184971098265896,Low
White,Benchmark Chardonnay 2017,Grant Burge,Australia,Barossa,3.3,183,2017,7.51,0.4394141145139813,Medium
White,Grüner Veltliner Terrassen 2019,Leth,Austria,Niederösterreich,3.8,183,2019,7.67,0.4954367666232073,Medium
White,Moscato 2018,Gallo Family Vineyards,United States,California,3.7,184,2018,6.3,0.5873015873015873,Medium
White,Hereford Chardonnay 2019,Bodegas la Rosa,Argentina,Mendoza,3.4,185,2019,5.53,0.6148282097649186,Excellent
White,Fantini Trebbiano d’Abruzzo 2018,Farnese,Italy,Trebbiano d'Abruzzo,3.6,185,2018,4.4,0.8181818181818181,Excellent
White,Riesling Trocken 2018,K.Wechsler,Germany,Rheinhessen,3.8,185,2018,8.61,0.4413472706155633,Medium
White,Alentejano Branco 2018,Herdade dos Grous,Portugal,Alentejano,3.8,186,2018,10.9,0.34862385321100914,Medium
White,Bordeaux Blanc 2018,Mouton Cadet,France,Bordeaux,3.6,186,2018,10.74,0.33519553072625696,Medium
White,Schiefersteil Riesling 2017,Markus Molitor,Germany,Mosel,3.8,186,2017,11.89,0.31959629941126994,Medium
White,Sémillon - Chardonnay 2017,Rawson's Retreat,Australia,South Australia,3.3,186,2017,7.95,0.4150943396226415,Medium
White,The Y Series Unwooded Chardonnay 2018,Yalumba,Australia,South Australia,3.6,186,2018,13.82,0.26049204052098407,Low
White,Etna Calderara Sottana Bianco 2017,Tenuta delle Terre Nere,Italy,Sicilia,4.1,186,2017,26.9,0.1524163568773234,Low
White,Tibó Blanco 2018,De Moya,Spain,Valencia,3.8,187,2018,8.73,0.43528064146620843,Medium
White,Campanaro 2017,Feudi di San Gregorio,Italy,Irpinia,4.1,187,2017,29.95,0.1368948247078464,Low
White,Würzburger Stein Silvaner Trocken 2018,Bürgerspital,Germany,Franken,3.7,187,2018,15.16,0.24406332453825857,Low
White,Grande Cuvée Chablis 1er Cru 2017,La Chablisienne,France,Chablis Premier Cru,3.9,187,2017,22.9,0.1703056768558952,Low
White,Russian River Valley Chardonnay 2015,DeLoach,United States,Russian River Valley,3.7,188,2015,32.0,0.115625,Low
White,Clairette du Languedoc Adissan Art de Vivre 2018,Gérard Bertrand,France,Clairette de Languedoc,3.8,188,2018,15.95,0.23824451410658307,Low
White,Chablis 2015,Chanson,France,Chablis,3.7,188,2015,27.15,0.13627992633517497,Low
White,Colomba Platino 2018,Duca di Salaparuta,Italy,Terre Siciliane,3.5,188,2018,11.35,0.30837004405286345,Medium
White,Viognier 2017,DiamAndes,Argentina,Uco Valley,3.9,188,2017,16.84,0.23159144893111638,Low
White,Benchmark Chardonnay 2018,Grant Burge,Australia,Barossa,3.3,188,2018,7.6,0.4342105263157895,Medium
White,Chardonnay 2016,Columbia Winery,United States,Columbia Valley,3.6,189,2016,14.62,0.24623803009575926,Low
White,Grand Cru 2017,Tenuta Rapitalà,Italy,Terre Siciliane,4.2,189,2017,19.9,0.21105527638190957,Low
White,Chateau de Fontaine-Audon Sancerre 2018,Langlois-Chateau,France,Sancerre,3.9,189,2018,19.9,0.19597989949748745,Low
White,Te Arai Vineyard Chenin Blanc 2016,Millton,New Zealand,Gisborne,4.0,189,2016,19.45,0.20565552699228792,Low
White,Sauvignon Blanc 2019,Tokara,South Africa,Stellenbosch,3.6,189,2019,10.95,0.32876712328767127,Medium
White,Sauvignon Blanc Trocken 2018,Knipser,Germany,Pfalz,3.9,189,2018,10.6,0.3679245283018868,Medium
White,Chenin Blanc 2017,Fleur du Cap,South Africa,Stellenbosch,3.5,189,2017,9.3,0.3763440860215054,Medium
White,Chardonnay 2018,Yarden,Israel,Galilee,4.2,190,2018,14.9,0.28187919463087246,Low
White,Prail Sauvignon 2017,Colterenzio (Schreckbichl),Italy,Trentino-Alto Adige,3.8,190,2017,13.6,0.27941176470588236,Low
White,Chardonnay 2016,Tramin,Italy,Südtirol - Alto Adige,3.6,190,2016,8.6,0.4186046511627907,Medium
White,Pinot Grigio Alto Adige Castel Ringberg 2018,Elena Walch,Italy,Südtirol - Alto Adige,4.1,190,2018,19.25,0.21298701298701297,Low
White,Chardonnay 2018,St. Michael-Eppan,Italy,Südtirol - Alto Adige,3.7,190,2018,11.9,0.31092436974789917,Medium
White,Altkirch Chardonnay 2018,Colterenzio (Schreckbichl),Italy,Südtirol - Alto Adige,3.5,191,2018,10.23,0.3421309872922776,Medium
White,Gris 2017,Lis Neris,Italy,Friuli Isonzo,4.0,191,2017,25.9,0.15444015444015444,Low
White,Gris 2011,Lis Neris,Italy,Friuli Isonzo,4.0,192,2011,39.69,0.10078105316200554,Low
White,Tonschiefer Riesling Trocken 2017,Dönnhoff,Germany,Nahe,3.8,192,2017,16.09,0.23617153511497824,Low
White,Chardonnay 2017,Gamla,Israel,Galilee,3.5,192,2017,13.82,0.2532561505065123,Low
White,Gavi del Comune di Gavi 2018,Bersano,Italy,Gavi,3.8,192,2018,11.45,0.3318777292576419,Medium
White,Blanco (Riesling - Torrontés) 2019,Amalaya,Argentina,Salta,3.8,192,2019,7.13,0.5329593267882188,Medium
White,Sancerre D'Antan 2014,Henri Bourgeois,France,Sancerre,4.3,192,2014,38.0,0.1131578947368421,Low
White,Nussbaumer Gewürztraminer 2018,Tramin,Italy,Südtirol - Alto Adige,4.2,192,2018,21.24,0.1977401129943503,Low
White,Chenin Blanc 2019,Allesverloren,South Africa,Swartland,3.7,193,2019,9.95,0.3718592964824121,Medium
White,Adènzia Bianco 2018,Baglio del Cristo di Campobello,Italy,Sicilia,4.0,193,2018,12.06,0.33167495854063017,Medium
White,Chardonnay 2017,Haras de Pirque,Chile,Casablanca Valley,3.6,193,2017,10.68,0.33707865168539325,Medium
White,Nussberg Wiener Gemischter Satz 2017,Wieninger,Austria,Wiener Gemischter Satz,3.9,193,2017,24.12,0.1616915422885572,Low
White,Rioja Satinela Blanco Semidulce 2019,Marqués de Cáceres,Spain,Rioja,4.1,193,2019,6.29,0.6518282988871223,Excellent
White,Roero Arneis 2018,Fontanafredda,Italy,Roero,3.6,193,2018,7.08,0.5084745762711864,Medium
White,Domaine de L'Aigle Chardonnay Limoux 2017,Gérard Bertrand,France,Limoux,3.9,194,2017,18.08,0.2157079646017699,Low
White,Macon-Lugny 2018,Louis Latour,France,Mâcon-Lugny,3.8,194,2018,13.55,0.28044280442804426,Low
White,Zapallar Coast Sauvignon Blanc 2019,Outer Limits,Chile,Aconcagua Valley,4.2,194,2019,14.89,0.28206850235057085,Low
White,Riesling Terrassen 2017,Weingut Bründlmayer,Austria,Kamptal,3.7,194,2017,13.25,0.2792452830188679,Low
White,Terroir Littoral Chardonnay 2018,Fortant,France,Pays d'Oc,3.3,194,2018,6.86,0.4810495626822157,Medium
White,Chardonnay 2019,Laroche,France,Pays d'Oc,3.4,194,2019,8.45,0.40236686390532544,Medium
White,Vat 1 Sémillon 2012,Tyrrell's,Australia,Hunter Valley,3.9,194,2012,33.92,0.11497641509433962,Low
White,SL Riesling Trocken 2015,Schloss Lieser,Germany,Mosel,3.8,194,2015,11.9,0.31932773109243695,Medium
White,Varietal Sauvignon Blanc 2017,Santa Helena,Chile,Central Valley,3.2,195,2017,4.89,0.65439672801636,Excellent
White,Ribolla Gialla 2018,Alturis,Italy,Venezia Giulia,3.8,195,2018,8.37,0.4540023894862605,Medium
White,Aussières Blanc (Chardonnay) 2018,Château d’Aussières,France,Pays d'Oc,3.6,195,2018,7.9,0.45569620253164556,Medium
White,Ürziger Würzgarten Riesling Kabinett 2015,Markus Molitor,Germany,Mosel,3.8,195,2015,15.4,0.24675324675324672,Low
White,Alentejano Branco 2018,Fitapreta,Portugal,Alentejo,3.9,195,2018,9.75,0.39999999999999997,Medium
White,Gavi del Comune di Gavi 2018,Enrico Serafino,Italy,Gavi,3.9,196,2018,13.57,0.28739867354458365,Low
White,Le Canon du Maréchal Muscat - Viognier 2018,Cazes,France,Côtes Catalanes,3.7,196,2018,9.35,0.39572192513368987,Medium
White,Brognoligo Soave Classico 2018,Cecilia Beretta,Italy,Soave,3.9,196,2018,10.21,0.38197845249755136,Medium
White,Misco Verdicchio dei Castelli di Jesi Classico Superiore 2017,Tenuta di Tavignano,Italy,Verdicchio dei Castelli di Jesi,4.0,196,2017,13.9,0.28776978417266186,Low
White,Chardonnay 2018,Catena Alta,Argentina,Mendoza,4.0,196,2018,24.18,0.1654259718775848,Low
White,Pouilly-Fumé 2017,Le Domaine Saget,France,Pouilly-Fumé,3.6,196,2017,15.9,0.22641509433962265,Low
White,Chardonnay Leithaberg 2014,Heinrich,Austria,Neusiedlersee-Hügelland,3.7,196,2014,15.65,0.23642172523961663,Low
White,Sauvignon Blanc 2019,The Cloud Factory,New Zealand,Marlborough,4.0,197,2019,10.9,0.36697247706422015,Medium
White,Contea di Sclafani Nozze d'Oro Regaleali 2016,Tasca d'Almerita,Italy,Contea di Sclafani,3.8,197,2016,13.39,0.2837938760268857,Low
White,Sancerre Le MD De Bourgeois 2017,Henri Bourgeois,France,Sancerre,4.1,197,2017,24.95,0.16432865731462926,Low
White,Capellanía 2015,Marqués de Murrieta,Spain,Rioja,4.1,198,2015,19.6,0.2091836734693877,Low
White,Nisia Las Suertes Verdejo Old Vines 2016,Ordóñez,Spain,Rueda,4.1,198,2016,19.95,0.20551378446115287,Low
White,Chardonnay Unoaked (Select Terroir Reserva) 2017,Santa Ema,Chile,Maipo Valley,3.6,198,2017,7.66,0.4699738903394256,Medium
White,Collection Unique 2019,Uby,France,Côtes de Gascogne,3.9,198,2019,5.99,0.6510851419031719,Excellent
White,Grainhubel Riesling GG 2015,Von Winning,Germany,Pfalz,4.1,198,2015,29.95,0.1368948247078464,Low
White,Chardonnay 2018,La Chevalière,France,Pays d'Oc,3.7,199,2018,7.89,0.4689480354879595,Medium
White,Atrium Chardonnay 2017,Torres,Spain,Penedès,3.5,199,2017,12.48,0.28044871794871795,Low
White,Légende (R) Bordeaux Blanc 2018,Barons de Rothschild (Lafite),France,Bordeaux,3.6,199,2018,9.9,0.36363636363636365,Medium
White,Sauvignon Blanc I 2017,Von Winning,Germany,Pfalz,3.8,199,2017,19.45,0.1953727506426735,Low
White,Sauvignon Blanc 2017,Spottswoode,United States,North Coast,4.0,199,2017,36.9,0.10840108401084012,Low
White,Grüner Veltliner Federspiel Weissenkirchen 2019,Domäne Wachau,Austria,Wachau,3.7,199,2019,9.68,0.3822314049586777,Medium
White,Est! Est!! Est!!! di Montefiascone 2018,Falesco,Italy,Est! Est!! Est!!! di Montefiascone,3.1,200,2018,6.9,0.4492753623188406,Medium
White,Insolia 2016,Baglio di Pianetto,Italy,Terre Siciliane,3.6,200,2016,8.4,0.42857142857142855,Medium
White,Sauvignon Blanc 2019,Two Oceans,South Africa,Western Cape,3.2,200,2019,4.9,0.6530612244897959,Excellent
White,Jean Garde Unoaked Chardonnay 2018,Boschendal,South Africa,Western Cape,3.8,201,2018,9.45,0.40211640211640215,Medium
White,Riesling Trocken 2016,Schloss Vollrads,Germany,Rheingau,3.8,201,2016,10.69,0.35547240411599623,Medium
White,Crozes Hermitage Domaine Mule Blanche 2016,Paul Jaboulet Aîné,France,Crozes-Hermitage,3.9,201,2016,38.68,0.10082730093071354,Low
White,Sauvignon Côtes de Gascogne 2018,Domaine du Tariquet,France,Côtes de Gascogne,3.6,201,2018,7.0,0.5142857142857143,Medium
White,Cellar Selection Sauvignon Blanc 2018,Kleine Zalze,South Africa,Western Cape,3.6,202,2018,9.5,0.37894736842105264,Medium
White,Kiedrich Klosterberg Riesling Trocken 2018,Robert Weil,Germany,Rheingau,4.1,203,2018,20.9,0.19617224880382775,Low
White,Tonschiefer Riesling Trocken 2018,Dönnhoff,Germany,Nahe,3.8,203,2018,13.9,0.27338129496402874,Low
White,Chardonnay 2017,Markowitsch,Austria,Carnuntum,3.6,203,2017,9.9,0.36363636363636365,Medium
White,Dome Chardonnay 2018,Lourensford,South Africa,Stellenbosch,3.6,203,2018,12.49,0.28823058446757405,Low
White,Two Blanc 2017,Constantia Glen,South Africa,Constantia,3.8,203,2017,17.45,0.2177650429799427,Low
White,Sauvignon Blanc 2019,Bishop's Leap,New Zealand,Marlborough,4.0,203,2019,8.45,0.4733727810650888,Medium
White,Vire-Clessé 2014,Les Héritiers du Comte Lafon,France,Viré-Clessé,4.0,203,2014,36.33,0.11010184420589045,Low
White,Pecorino 2017,Villamedoro,Italy,Terre di Chieti,3.5,203,2017,6.7,0.5223880597014925,Medium
White,Sauvignon Blanc 2018,Welmoed,South Africa,Stellenbosch,3.5,203,2018,7.35,0.4761904761904762,Medium
White,Adrianna Vineyard White Stones Chardonnay 2015,Catena Zapata,Argentina,Mendoza,4.5,204,2015,73.59,0.061149612719119444,Low
White,Moscatel 2015,Viña La Causa,Chile,Itata Valley,3.6,204,2015,10.99,0.3275705186533212,Medium
White,Chardonnay 2017,Baron Philippe de Rothschild,France,Pays d'Oc,3.4,204,2017,8.69,0.39125431530494825,Medium
White,Riesling Trocken 2018,Clemens Busch,Germany,Mosel,3.8,204,2018,12.4,0.30645161290322576,Medium
White,Wiener Gemischter 2018,Mayer am Pfarrplatz,Austria,Wiener Gemischter Satz,3.6,205,2018,24.95,0.14428857715430862,Low
White,Riesling Feinherb 2017,Dr. Von Bassermann-Jordan,Germany,Mosel,3.9,205,2017,19.5,0.19999999999999998,Low
White,Alentejano Branco 2017,Fitapreta,Portugal,Alentejo,3.8,206,2017,12.48,0.30448717948717946,Medium
White,Fusion Gewürztraminer - Riesling 2017,Pillitteri Estates,Canada,Niagara-on-the-Lake,3.7,206,2017,14.9,0.2483221476510067,Low
White,Riesling Fructus 2018,Barth,Germany,Rheingau,3.8,206,2018,10.38,0.3660886319845857,Medium
White,Godello 2018,Terras do Cigarrón,Spain,Monterrei,3.9,207,2018,6.99,0.5579399141630901,Medium
White,Director's Reserve White 2016,Tokara,South Africa,Stellenbosch,4.2,207,2016,28.5,0.1473684210526316,Low
White,Anthìlia 2019,Donnafugata,Italy,Sicilia,3.8,207,2019,8.45,0.44970414201183434,Medium
White,Danie de Wet Chardonnay 2018,De Wetshof,South Africa,Robertson,3.7,207,2018,9.9,0.37373737373737376,Medium
White,Rubrica Branco 2014,Luis Duarte,Portugal,Alentejano,3.9,208,2014,15.5,0.25161290322580643,Low
White,Reserva Chardonnay 2016,Santa Rita,Chile,Casablanca Valley,3.5,208,2016,9.65,0.3626943005181347,Medium
White,Chardonnay 2019,Valdivieso,Chile,Central Valley,3.4,209,2019,7.75,0.43870967741935485,Medium
White,Lugana Vigneto Massoni 2019,S. Cristina,Italy,Lugana,4.2,209,2019,9.9,0.42424242424242425,Medium
White,Buiten Blanc 2019,Buitenverwachting,South Africa,Constantia,3.6,209,2019,6.99,0.5150214592274678,Medium
White,Mosel Alte Reben Riesling 2017,Markus Molitor,Germany,Mosel,3.9,210,2017,17.8,0.2191011235955056,Low
White,Terre Alte 2017,Livio Felluga,Italy,Rosazzo,4.3,210,2017,45.0,0.09555555555555555,Low
White,Noordhoek Sauvignon Blanc 2017,Cape Point Vineyards,South Africa,Cape Town,3.8,210,2017,14.9,0.25503355704697983,Low
